culture,sale_uid,sale_display_name
de_DE,de_DE422994,Griechenland / Kreta - Esperides Resort Crete - The Authentic Experience 5*
de_DE,de_DE422778,Frankreich / Ardèche - Sowell Hotels Ardèche
de_DE,de_DE423129,"Italien / Sardinien - Sardinia Ferries (Golfo Aranci/Livorno) über Nacht, Arbatax Borgo Cala Moresca, Sardinia Ferries (Livorno/Golfo Aranci) über Nacht"
de_DE,de_DE423192,"Frankreich / Provence - Mercure Aix en Provence Beaumanoir, La Villa Borghese"
de_DE,de_DE422714,Griechenland / Kreta - Noverian Antama
de_DE,de_DE422421,Deutschland / Mainz - Brunfels Hotel
de_DE,de_DE423147,Griechenland / Halkidiki - Cocoons Luxury Suites & Villas
de_DE,de_DE423066,Berlin / Tiergarten - Hotel Pestana Berlin Tiergarten
de_DE,de_DE422853,Spanien / Valencia - Hospes Palau De La Mar
de_DE,de_DE422968,Ägypten / Bei Hurghada - JAZ Elite Asteria 5*
de_DE,de_DE422693,Indischer Ozean / Malediven - Ifuru Island Resort
en_GB,en_GB423221,Indian Ocean / Maldives - Dhigufaru Island Resort 5*
en_GB,en_GB423190,Portugal / Cascais - Sheraton Cascais Resort
en_GB,en_GB423069,Spain / Barcelona - Ohla Eixample
en_GB,en_GB422175,Cotswolds / Feldon Valley - Feldon Valley
en_GB,en_GB422100,"Malaysia / Borneo & Kuala Lumpur - 8 night tour of Borneo, Hotel Stripes Kuala Lumpur, Autograph Collection 5*"
en_GB,en_GB423134,Spain / Costa del Sol - Bakour Oh Nice Costa del Sol 4*
en_GB,en_GB421166,France / Near Chantilly - InterContinental Chantilly Chateau Mont Royal
en_GB,en_GB423052,Iceland / Reykjavik  - Grand Hotel Reykjavik
en_GB,en_GB423291,Indian Ocean / Mauritius - Outrigger Mauritius Beach Resort 4*
en_GB,en_GB422822,Canary Islands / Fuerteventura - Sbh Costa Calma Beach Resort 4*
en_GB,en_GB421745,"Kenia / Watamu - Medina Palms 5*, 1-5 nights safari"
en_GB,en_GB422968,Egypt / Hurghada - Jaz Asteria 5*
en_GB,en_GB423259,Portugal / Porto - HF Ipanema Park 5*
en_GB,en_GB420340,"Egypt / Cairo, Luxor & Aswan - 7 - 9 night tour: Cairo and the Nile"
en_GB,en_GB422321,Greece / Crete - Royal Blue Resort 5*
en_GB,en_GB423101,Hungary / Budapest - Aria Hotel Budapest 5*
en_GB,en_GB422884,Tunisia / Djerba  - Ulysse Palace & Thalasso 5*
en_GB,en_GB423234,United Arab Emirates / Dubai - Grand Hyatt Dubai
en_GB,en_GB423110,Canary Islands / Fuerteventura - Hotel LIVVO Risco del Gato Suites 4*
en_GB,en_GB422935,"Singapore & Indonesia / Ubud, Lombok & Sanur - Dusit Thani Singaopre 5*, Asvara Villa Ubud by iNi Vie Hospitality 5*, Royal Avila Boutique Resort 5*, Bali Beach Hotel - Sanur 5*"
en_GB,en_GB422928,Spain / Seville - H10 Corregidor Boutique Hotel
en_GB,en_GB422696,Uzbekistan / Samarkand & Bukhara - 6 - 10 night private tour: Uzbekistan at your own pace
en_GB,en_GB422841,Greece / Mykonos - PIETRA MARE MYKONOS MOMENTS
en_GB,en_GB422955,Italy / Milan - Ramada Plaza Milano
en_GB,en_GB422995,Greece / Halkidiki - Domes Noruz Kassandra 5*
en_GB,en_GB421598,Italy / Venice - UnaHotels Ala Venezia - Adults Only
en_GB,en_GB422694,Spain / Barcelona - Indigo Barcelona Plaza España 4*
en_GB,en_GB423123,Turkey / Bodrum - BAIA HOTEL BODRUM
en_GB,en_GB422956,Slovakia / Bratislava - Grand Hotel River Park Luxury Collection Hotel 5* 
en_GB,en_GB423100,Tanzania / Zanzibar - Kiwengwa Beach Resort 5*
en_GB,en_GB423066,Germany / Berlin - Pestana Berlin Tiergarten 4*
en_GB,en_GB423010,Philippines / Manila & Boracay - 8 - 13 night tour: Two-stop escape to the Philippines
en_GB,en_GB421093,Greece / Corfu - SANDY VILLAS
en_GB,en_GB423222,"Thailand / Coconut Island - Radisson Suites Bangkok 4*, Island Escape Burasari"
en_GB,en_GB422965,Turkey / Bodrum - TUI Magic Life Bodrum 5* - Adults Only (16+)
en_GB,en_GB422786,"Indian Ocean & United Arab Emirates / Mauritius & Dubai - Anelia Beach Resort & Spa 4*, Hyatt Regency Dubai Creek Heights 5*"
en_GB,en_GB415956,Greece / Halkidiki - Ajul Luxury Hotel & Spa Resort 5*
en_GB,en_GB423272,Greece / Mykonos - Radisson Blu Euphoria Resort 5*
en_GB,en_GB422787,Austria / Vienna - Voco Vienna Prater 4*
en_GB,en_GB422663,Greece / Halkidiki - AMMOA Luxury Hotel & Spa Resort 5*
en_GB,en_GB422457,"Sri Lanka & Indian Ocean / Sigiriya, Kandy & Maldives - 5 - 7 nights private tour in Ceylan, Brennia Kottefaru Maldives 5*"
en_GB,en_GB423205,Caribbean / St Lucia - Secrets Saint Lucia Resort & Spa
en_GB,en_GB423143,Greece / Crete - Sirios Village Luxury Hotel & Bungalows
en_GB,en_GB422722,"Indonesia / Ubud, Nusa Lembongan & Canggu - Swan Paradise A Pramana Experience 4*, The Acala Shri Sedana 4*, Noema Resort Pererenan 4*"
en_GB,en_GB422069,Greece / Corinthia - Hotel Isla Brown Corinthia Resort Curio Collection by Hilton 5*
en_GB,en_GB421858,Croatia / Dubrovnik & Split - Croatian Cruise Dubrovnik - Split - Dubrovnik
en_GB,en_GB423109,Spain / Near Alicante  - Occidental Pueblo Acantilado
en_GB,en_GB423078,Austria / Vienna - Lyf Schönbrunn Vienna 4*
en_GB,en_GB422552,Caribbean / Saint Lucia - Zoetry Marigot Bay St Lucia
en_GB,en_GB423310,United States / New York - The Michelangelo
en_GB,en_GB422844,"Japan / Tokyo, Kanazawa & Kyoto - 15 night tour: Journey across Japan"
en_GB,en_GB423277,Jersey Island / St. Helier - The Club Hotel & Spa Jersey
en_GB,en_GB422585,The French Riviera / Nice - Aston La Scala
en_GB,en_GB422703,"Canada / Toronto & Vancouver - In Toronto and Vancouver before and after your train journey, Private tour Amazing Canada by train"
en_GB,en_GB422194,Balearic Islands / Majorca - VIVA Cala Mesquida Suites & Spa 4*   
en_GB,en_GB422827,United Arab Emirates / Abu Dhabi - Park Hyatt Abu Dhabi Hotel And Villas
en_GB,en_GB423187,Montenegro / Bay of Kotor - Lazure Hotel & Marina 5*
en_GB,en_GB423260,Italy / Florence - 25hours Hotel Florence Piazza San Paolino
en_GB,en_GB422945,Greece / Faliraki  - Elysium Resort & Spa 5*
en_GB,en_GB423237,"Qatar & Thailand / Doha & Phuket  - Ritz-Carlton Doha 5*, The Naka Island A Luxury Collection Resort 5*"
en_GB,en_GB422926,Turkey / Istanbul - Recital Park Hotel 4*
en_GB,en_GB423006,Greece / Santorini - Mantilida Villa 
en_GB,en_GB420599,Greece / Santorini - Valsamo Suites Santorini
en_GB,en_GB422625,United Arab Emirates / Dubai - SLS Dubai Hotel & Residences by Accor
en_GB,en_GB423039,Greece / Rethymno - Grecotel Casa Adele 4*
en_GB,en_GB422757,Canary Islands / Lanzarote - Hotel Lava Beach 5*
en_GB,en_GB423150,Cyprus / Limassol - Atlantica Bay Hotel 4* 
en_GB,en_GB423064,Indian Ocean / Maldives - The Westin Maldives Miriandhoo Resort 5*
en_GB,en_GB422642,"Croatia / Dubrovnik, Korčula & Mljet - Lagoon 46 Naya"
en_GB,en_GB423043,"Thailand / Phuket & Khao Lak - Pullman Bangkok Hotel G, Metadee Concept Hotel, Outrigger Khao Lak Beach Resort"
en_GB,en_GB422753,Portugal / Lisbon - Iberostar Selection Lisboa 5* 
en_GB,en_GB422617,Italy / Ischia - Hotel Noris
en_GB,en_GB422776,Dominican Republic / Samana - Wyndham Alltra Samana
en_GB,en_GB422963,Sweden / Lapland - Nordic Lapland Resort
en_GB,en_GB422864,"Egypt / Cairo, Luxor & Aswan - Luxury Experience on the Nil in a Traditional Dahabeya"
en_GB,en_GB423127,Italy / Sardinia  - Arbatax Borgo Cala Moresca
en_GB,en_GB422747,London / Marylebone  - The voco® London Marylebone 4*
en_GB,en_GB423218,Mexico / Cancun - Hyatt Ziva Riviera Cancun
en_GB,en_GB422196,France / Paris - Les Jardins Du Marais
en_GB,en_GB417720,Cyprus / Paphos - Cali Resort & Spa 5*
en_GB,en_GB418525,Greece / Santorini - Santa Irina Luxury Sunny Lofts 4*
en_GB,en_GB423147,Greece / Halkidiki  - Cocoons Luxury Suites & Villas
en_GB,en_GB422782,Greece / Kos  - Palladium Hotel 4*
en_GB,en_GB423241,Portugal / Lisbon  - Madalena by The Beautique Hotels 4*
en_GB,en_GB423065,Tunisia / Hammamet - Hôtel Royal Azur Thalassa
en_GB,en_GB423068,United Arab Emirates / Dubai - Raffles The Palm Dubai by Accor 5*
en_GB,en_GB422673,Turkey / Belek - The X Belek
en_GB,en_GB422465,"Indonesia / Jimbaran & Ubud  - Kupu Kupu Jimbaran 4*, Kupu Kupu Barong Ubud 5*, Seminyak Sky Suite"
en_GB,en_GB423135,Morocco / Marrakesh - Domaine Des Remparts Hôtel & Spa
en_GB,en_GB423353,Spain / Madrid - Voco Madrid Retiro 4*
en_GB,en_GB422428,Montenegro / Bay of Kotor - Heritage Grand Perast Hotel 5* 
en_GB,en_GB423168,"United Arab Emirates / Dubai & Ajman - Fairmont Ajman 5*, Movenpick Bur Dubai 5*"
en_GB,en_GB421693,Northern Wales / Menai Strait - Château Rhianfa
en_GB,en_GB422672,"Peru / Lima, Machu Picchu & Cusco - Southern Treasures of Peru and possible ext Amazonia"
en_GB,en_GB422837,"Uganda / Hoima, Bwindi & Lake Mburo  - 11 night tour: Pearl of Africa"
en_GB,en_GB423023,Netherlands / Near Amsterdam - Inntel Hotel Amsterdam Zaandam 4*
en_GB,en_GB422917,Cambridgeshire / Cambridge - Clayton Hotel Cambridge 4*
en_GB,en_GB422901,Indian Ocean / Maldives - You & Me by Cocoon Maldives 5*
en_GB,en_GB423130,Spain / Barcelona - H10 Universitat
en_GB,en_GB423045,Greece / Macedonia - Dion Palace Resort & Spa 5*
en_GB,en_GB423203,"Spain / Seville, Cadiz & El Puerto de Santa Maria - Croisière: L'Andalousie authentique (Séville)"
en_GB,en_GB422967,"Qatar / Doha - Intercontinental Doha Beach & Spa 5*, The Outpost Al Barari 5*"
en_GB,en_GB423097,Greece / Zakynthos - Domes Aulus Zante
en_GB,en_GB422950,France / Paris - Hotel Balmoral
en_GB,en_GB422364,Morocco / Marrakesh - OClub Select Pickalbatros Hotel du Golf 5* Adults Only
en_GB,en_GB422810,Greece / Kamena Vourla - Mitsis Galini Wellness Spa and Resort 5*
en_GB,en_GB415939,Greece / Kos - Αmmos Resort Kos 5*
en_GB,en_GB422513,Greece / Kefalonia - Tetra Resort & Spa 4*
en_GB,en_GB422655,Italy / Sicily - Almar Giardino di Costanza Resort & Spa 5*
en_GB,en_GB423152,Italy / Naples - Hotel De Bonart Naples Curio Collection by Hilton 5* 
en_GB,en_GB422847,Greece / Crete - Uzenie All Suites Boutique Resort 5*
en_GB,en_GB423112,Belgium / Brussels - Pullman Brussels Centre Midi 4*
en_GB,en_GB422718,Mexico / Puerto Morelos  - Dreams Sapphire by AMR Collection
en_GB,en_GB423008,Italy / Gardone Riviera  - Grand Hotel Gardone 4*
en_GB,en_GB422420,Cornwall / Falmouth - The Valley 5*
en_GB,en_GB422890,Oman / Muscat - Kempinski Muscat
en_GB,en_GB422643,Morocco / Marrakesh - Kenzi Menara Palace 5*
en_GB,en_GB423038,Italy / Rome - Grand Hotel Plaza Rome 5*
en_GB,en_GB422717,London / South Bank - H10 London Waterloo 4*
en_GB,en_GB422933,Netherlands / Amsterdam - Pillows Grand Boutique Hotel Maurits at the Park 5*
en_GB,en_GB422846,Morocco / Agadir - Sofitel Agadir Royal Bay Resort 5*
en_GB,en_GB422723,"Italy / Lake Maggiore, Como & Garda - 5 - 7 night tour: Italian Lakes"
en_GB,en_GB423084,Spain / Marbella - Alanda Marbella Hotel
en_GB,en_GB422485,"Thailand / Phuket, Khao Lak & Koh Yao Noi - Wyndham Grand Nai Harn Beach 5*, Treehouse Villas - Adults Only 5*, Eden Beach Resort Khao Lak 5*"
en_GB,en_GB422255,"Vietnam / Hanoi, Ha Long Bay & Phu Quoc - 10 - 15 night tour: Vietnam's highlights"
en_GB,en_GB423226,"Canada / Toronto, Montreal & Quebec - 9 - 12 night road trip: Northeastern Canada"
en_GB,en_GB422867,Cyprus / Paphos - Azia Resort & Spa
en_GB,en_GB422369,South Africa / Marloth Park & Kruger National Park - Royal Marlothi Kruger Safari Lodge & Spa 4*
en_GB,en_GB423120,"Greece / Crete - Isla Brown Chania Resort, Curio Collection by Hilton"
en_GB,en_GB422939,"Norway, Sweden & Finland / Lapland - 7 night road trip: Lapland under the midnight sun"
en_GB,en_GB419359,Greece / Crete - Niko sea side resort
en_GB,en_GB421158,Madeira / Funchal - The Vine
en_GB,en_GB423199,Morocco / Agadir - Radisson Blu Resort Taghazout Bay
en_GB,en_GB419951,Balearic Islands / Majorca - Fergus Style Tobago
en_GB,en_GB422580,"Jordan / Amman, Wadi Rum & Petra - 7 night tour: Discovering Jordan"
en_GB,en_GB423024,France / Versailles - Hôtel Les Lumières - Relais & Châteaux
en_GB,en_GB422297,Balearic Islands / Majorca - Hotel Barcelo Illetas Albatros - Adults Only
en_GB,en_GB423189,Greece / Rhodes & Kos - Package Rhodes & Kos
en_GB,en_GB422944,Portugal / Lagos  - Palmares Signature Apartments 5*
en_GB,en_GB423092,Greece / Crete - Elounda Orama
en_GB,en_GB423011,The French Riviera / Cannes - Le Cavendish Cannes
en_GB,en_GB422869,Czech Republic / Prague - Vienna House Diplomat Prague 4*
en_GB,en_GB422687,Canary Islands / Gran Canaria - Salobre Hotel Resort & Serenity 5*
en_GB,en_GB422680,Portugal / Madeira - 7 night trip: Madeiran adventure
en_GB,en_GB423162,Morocco / Marrakesh & Agafay Desert - 3 - 7 night tour: Agafay Desert & Marrakesh
en_GB,en_GB422931,France / Provence  - Le Petit Palais d'Aglaé 4*
en_GB,en_GB423307,United Arab Emirates / Dubai - Hilton Al Habtoor City & La Perle
en_GB,en_GB422633,"South Africa & Indian Ocean / Marloth Park & Mauritius - Turaco Lodge Marloth Park 4* , Anelia Beach Mauritius 4*"
en_GB,en_GB422317,"Cuba / Havana & Varadero - Gran Muthu Habana, Grand Aston"
en_GB,en_GB422960,Romania to Austria / Bucharest to Vienna - MS Fidelio 4*
en_GB,en_GB422880,"Greece / Mykonos, Paros & Santorini - 10 - 14 night tour: Cycladic Islands"
en_GB,en_GB422214,Turkey / Manavgat - Vox Maris Resort 5*
en_GB,en_GB422626,Portugal / Albufeira - KIMPTON ATLANTICO ALGARVE
en_GB,en_GB422524,Greece / Zakynthos - Contessina Suites & Spa 5*  
en_GB,en_GB422919,United States / New York - Hotel Hendricks
en_GB,en_GB422544,"India / Delhi, Jaipur & Goa - 7 night tour: Discover Rajasthan, Radisson Blu Resort Goa Cavelossim Beach"
en_GB,en_GB422555,Albania / Vlorë - Regina Blue 5*
en_GB,en_GB423217,Italy / Sicily  - Terre di Eolo
en_GB,en_GB423107,Mexico / Tulum - Secrets Tulum Resort & Beach Club
en_GB,en_GB422271,Hungary / Budapest - Mera Hotel
en_GB,en_GB422404,France / Bordeaux  - Mondrian Bordeaux Les Carmes
en_GB,en_GB423058,United Arab Emirates / Dubai - Park Hyatt Dubai 5*
en_GB,en_GB422910,Portugal / Madeira - Suite Hotel Eden Mar 4*
en_GB,en_GB422584,"United Arab Emirates / Dubai & Ras al Khaimah - Sofitel Dubai The Palm Resort & Spa 5*, Sofitel Al Hamra Beach Resort Ras Al Khaimah 5*"
en_GB,en_GB421702,"Greece / Athens, Naxos & Santorini - 7 - 14 night self-guided tour: Athens, Naxos & Santorini "
en_GB,en_GB423085,Spain / Santa Susanna - Dwo Sirius 4*
en_GB,en_GB422952,Czech Republic / Prague - The Julius Prague 5*
en_GB,en_GB422899,Greece / Zakynthos - King Jason Zante 5*
en_GB,en_GB422989,London / Greenwich - InterContinental London - The O2 5*
en_GB,en_GB422528,"Montenegro / Budva & Kolašin - Hotel Millennium Spa & Wellness by Aycon 4* , Elite Apartments Kolašin"
en_GB,en_GB417168,"Turkey / Istanbul, Cappadocia & Pamukkale - 7 - 8 night tour: The wonders of Turkey"
en_GB,en_GB422112,"Mauritius / Belle Mare & Chamarel - Seasense Boutique Hotel & Spa 5*, Hotel Chalets Chamarel"
en_GB,en_GB422903,"Thailand / Bangkok, Phuket, Koh Yao Yai & Khao Lak - Radisson Suites Bangkok 4*, Hilton Garden Inn Phuket Bangtao 4*, Elixir Koh Yao Yai 4*, Khao Lak Bhandari Hotel 4*"
en_GB,en_GB422658,Spain / Costa Brava - Fergus Club Pineda Splash 4*
en_GB,en_GB422997,Italy / Folgaria  - Blu Hotel Natura & Spa 4* 
en_GB,en_GB422406,Indian Ocean / Maldives - Angsana Velavaru 5*
en_GB,en_GB423019,Greece / Corfu - Mr & Mrs White Corfu 4*
en_GB,en_GB422936,United Arab Emirates / Ras Al Khaimah - Sofitel Al Hamra Beach Resort Ras Al Khaimah 5*
en_GB,en_GB422518,Morocco / Marrakesh - Tigmiza Boutique Hotel & Spa 5*
en_GB,en_GB422635,Caribbean / Dominican Republic  - Wyndham Alltra Punta Cana 5* 
en_GB,en_GB422155,"Malaysia / Kuala Lumpur, Cameron Highlands & Pangkor Island - Hotel Stripes Kuala Lumpur, Autograph Collection 5*, Cameron Highlands Resort 5*, Pangkor Laut Resort 5*"
en_GB,en_GB422875,"South Korea & Japan / Seoul, Kyoto & Tokyo - 12 - 14 night tour: From South Korean to Japan"
en_GB,en_GB422791,"Cuba / Havana, Cienfuegos & Varadero - 7 - 14 night tour: Across Cuba"
en_GB,en_GB422941,"Indonesia / Bali, Lombok & Sanur - Asvara Villa Ubud by iNi Vie Hospitality 5*, Royal Avila Boutique Resort 5*, Bali Beach Hotel Sanur 5*"
en_GB,en_GB420100,Greece / Santorini  - Nikki Beach Santorini
en_GB,en_GB422695,"Italy / Ischia, Positano & Amalfi Coast - 5 - 7 night trip: Ischia & the Amalfi Coast"
en_GB,en_GB422661,Dominican Republic / Cap Cana - Dreams Cap Cana 5*
en_GB,en_GB422511,North Yorkshire / Harrogate - Crowne Plaza Harrogate 4*
en_GB,en_GB422595,Indian Ocean / Maldives - The Residence Maldives at Falhumaafushi 5*
es_ES,es_ES422757,Canarias / Lanzarote - Lava Beach 5*
es_ES,es_ES423130,Barcelona / Plaza Cataluña - H10 Universitat 4*
es_ES,es_ES421646,Maldivas / Atolón de Raa - Brennia Kottefaru Maldives
es_ES,es_ES423233,Canarias / Lanzarote - THB Flora
es_ES,es_ES423073,Tanzania / Zanzíbar - Pearl Beach Resort Zanzibar
es_ES,es_ES421716,Costa Tropical / Almuñécar - ON Aleta Room 4* - Solo Adultos
es_ES,es_ES423291,Mauricio / Bel Ombre - Outrigger Mauritius Beach Resort 4* Superior
es_ES,es_ES423007,"India / Delhi, Jaipur, Agra... - Circuito privado: Triángulo de Oro en 7 u 11 noches"
es_ES,es_ES423133,Baleares / Mallorca - Onmood Cala Ratjada by PortBlue Hotels 4*
es_ES,es_ES423203,"Andalucía / Sevilla, Cádiz, Granada... - Croisière: L'Andalousie authentique (Séville)"
es_ES,es_ES423009,Andalucía / Granada - Hospes Palacio de los Patos 5*
es_ES,es_ES421362,Andalucía / Jerez De La Frontera - Jerez Centro - Barceló 4*
es_ES,es_ES423180,Italia / Milán - UNA HOTELS Galles Milano 4* 
es_ES,es_ES423094,Turquía / Estambul - Tulip City Hotel 4*
es_ES,es_ES422877,"Turquía / Estambul, Capadocia, Esmirna... - TURQUIA AL COMPLETO"
es_ES,es_ES422901,Maldivas / Atolón de Raa - You & Me by Cocoon Maldives 5* - Solo Adultos
es_ES,es_ES423044,Baleares / Mallorca - Blau Colònia Sant Jordi 4*
es_ES,es_ES422281,"Italia / Apulia - UNICO Albatres Palace Salento by Life Resorts, Approdo Boutique Hotel"
es_ES,es_ES422801,Portugal / Oporto - The Log Porto Hotel by Piamonte Hotels 4* 
es_ES,es_ES422950,Francia / París - Balmoral 4*
es_ES,es_ES423136,"Indonesia / Ubud, Lombok y Sanur - Circuito en libertad: Joyas de Indonesia de 9 a 18 noches"
es_ES,es_ES422509,Hungría / Budapest - Rum Budapest 4*
es_ES,es_ES423045,Grecia / Litóchoro (al pie del Olimpo) - Dion Palace Resort & Spa 5*
es_ES,es_ES422896,"Italia / Apulia - Riva del Sole, Palazzo Arco Cadura & SPA"
es_ES,es_ES420343,Estados Unidos / Nueva York - New York Hilton Midtown 4* 
es_ES,es_ES423182,Baleares / Menorca - Insotel Punta Prima Resort 5*
es_ES,es_ES422602,Canarias / Fuerteventura - SBH Maxorata Resort 4*
es_ES,es_ES422933,Países Bajos / Ámsterdam - Pillows Grand Boutique Hotel Maurits at the Park 5*
es_ES,es_ES423230,"Grecia / Santorini, Naxos, Paros y Mykonos - Package Santorini Naxos Paros Mykonos"
es_ES,es_ES419458,"Uzbekistán / Samarcanda, Bujará y Jiva - Circuito en libertad: Ciudades míticas de Uzbekistán en 6, 9 o 12 noches"
es_ES,es_ES421703,"Filipinas / Negros, Bohol, Panglao... - Circuito privado: Naturaleza y relax en las Filipinas de 10 a 16 noches"
es_ES,es_ES422369,Sudáfrica / Marloth Park y Parque Nacional Kruger - Royal Marlothi Kruger Safari Lodge & Spa 4*
es_ES,es_ES423314,Tenerife / Puerto de la Cruz - BLUESEA Puerto Resort 4*
es_ES,es_ES423231,Andorra / Soldeu - Piolets Soldeu Centre 4*
es_ES,es_ES423196,Hungría / Budapest - Smart Hotel Budapest
es_ES,es_ES423125,"Canadá / Montreal, Toronto, Niágara... - Circuito en grupo: Inmersión en Canadá de 6 a 9 noches"
es_ES,es_ES423025,Suecia / Estocolmo - Blique by Nobis 4*
es_ES,es_ES423013,"Grecia / Atenas, Paros y Santorini - Circuito en libertad: De la capital a las Cícladas de 7 a 13 noches"
es_ES,es_ES421632,Costa de la Luz / Islantilla - Doubletree by Hilton Islantilla Beach golf resort
es_ES,es_ES422100,"Malasia / Kuala Lumpur y Borneo - Circuito en grupo reducido en Borneo, Stripes Kuala Lumpur, Autograph Collection 5*"
es_ES,es_ES422865,Baleares / Formentera - Insotel Formentera Playa
es_ES,es_ES423127,Italia / Cerdeña - Arbatax Borgo Cala Moresca 4* 
es_ES,es_ES422205,"Italia / Cerdeña - ¡Viaja en ferry a Cerdeña con Grimaldi Lines!, Residence Le Rocce Rosse 4*, ¡Viaja en ferry a Cerdeña con Grimaldi Lines!"
es_ES,es_ES422921,"Tanzania / Serengeti, Ngorongoro, Zanzíbar... - Safari de 4 o 6 noches en Tanzania, Voi Kiwengwa Resort"
es_ES,es_ES422860,Francia / Las Landas - Sowell Family Pignada Plage
es_ES,es_ES423092,Grecia / Creta - Elounda Orama 4*
es_ES,es_ES422648,Catar / Doha - Hyatt Regency Oryx Doha
es_ES,es_ES423197,"Tailandia / Khao Lak y Bangkok - Kantary Beach Khaolak 4*, Radisson Suites Bangkok Sukhumvit 4*"
es_ES,es_ES420923,Islandia / Reykjavik - Center Hotels Skjaldbreid
es_ES,es_ES422941,"Indonesia / Ubud, Lombok y Sanur - Asvara Villa Ubud by Ini Vie Hospitality 5*, Royal Avila Boutique Lombok 5*, Bali Beach Sanur 5*"
es_ES,es_ES422879,Rumanía / Bucarest - InterContinental Athenee Palace Bucharest
es_ES,es_ES422992,Canarias / Gran Canaria - Bohemia Suites & Spa 5* - Solo Adultos 
es_ES,es_ES423079,"Italia / Nápoles, Sorrento, Costa Amalfitana... - Astoria B&B , Royal Hills 4*"
es_ES,es_ES422976,Montenegro / Ulcinj - Azul Beach Resort Montenegro 4*
es_ES,es_ES422999,República Dominicana / Punta Cana - Bakour Punta Cana Suites 5*
es_ES,es_ES423178,"Japón / Tokio, Kioto y Osaka - Circuito en libertad: Japón, cultura y diversión en 11 o 13 noches"
es_ES,es_ES421537,Canarias / Fuerteventura - Taimar 4*
es_ES,es_ES422897,Francia / París - Hotel Monterosa
es_ES,es_ES423101,Hungría / Budapest - Aria Budapest 5*
es_ES,es_ES423143,Grecia / Creta - Sirios Village Luxury Hotel & Bungalows 4*
es_ES,es_ES422829,Costa del Sol / Entre Estepona y Marbella - Bakour Oh Nice Costa del Sol 4*
es_ES,es_ES423307,Emiratos Árabes Unidos / Dubái - Hilton Dubai AI Habtoor City 5*
es_ES,es_ES422869,República Checa / Praga - Vienna House Diplomat Prague 4*
es_ES,es_ES423010, Filipinas / Manila y Boracay  - Circuito privado: relajación en dos etapas en Filipinas de 8 a 13 noches
es_ES,es_ES422564,Costa de la Luz / Novo Sancti Petri - Royal Hideaway Sancti Petri 5*
es_ES,es_ES422954,Baleares / Mallorca  - Cook's Club Calvia Beach
es_ES,es_ES423110,Canarias / Fuerteventura  - LIVVO Risco del Gato Suites 4*
es_ES,es_ES423142,Costa del Maresme / Malgrat de Mar - Rosa Nautica Hotel
es_ES,es_ES422719,Canarias / Tenerife - AF Valle Orotava Hotel
es_ES,es_ES422379,Túnez / Hammamet - The Russelior Hotel & Spa 5*
es_ES,es_ES423177,Región de Murcia / La Manga del Mar Menor - Hotel Las Gaviotas
es_ES,es_ES422822,Canarias / Fuerteventura - Sbh Costa Calma Beach Resort 4*
es_ES,es_ES422284,"Malasia / Kuala Lumpur, Penang y Langkawi - Circuito en libertad: Lo mejor de Malasia de 9 a 14 noches"
es_ES,es_ES423275,Portugal / Algarve - Pestana Gramacho Residences
es_ES,es_ES422958,Hungría / Budapest - Courtyard by Marriot Budapest City Center 4*
es_ES,es_ES422803,"Cuba / La Habana y Varadero - Mystique Regis Habana By Royalton 5*, Royalton Hicacos Varadero 5* - Solo Adultos"
es_ES,es_ES415198,"Turquía / Estambul, Capadocia, Pamukkale... - Los esplendores de Turquía en 9 noches"
es_ES,es_ES422785,Francia / Lyon - Lyon Marriott Hotel Cite International
es_ES,es_ES422224,Baleares / Menorca - Barceló Hamilton Menorca 4* 
es_ES,es_ES422097,Costa Dorada / Salou - 4R Regina Gran Hotel
es_ES,es_ES422130,"Perú / Arequipa, Lago Titicaca, Machu Picchu... - Circuito privado Esenciales de Perú en 10 noches - Extensión opcional en la Amazonia"
es_ES,es_ES422919,Estados Unidos / Nueva York - Hotel Hendricks 4*
es_ES,es_ES423069,Barcelona / Rambla de Cataluña - Ohla Eixample 5*
es_ES,es_ES423112,Bélgica / Bruselas - Hotel Pullman Brussels Centre Midi
es_ES,es_ES422878,Costa del Sol / Marbella - Alanda Hotel Marbella
es_ES,es_ES422614,Portugal / Oporto - Holiday Inn Porto Gaia 4*
es_ES,es_ES422805,Suecia / Estocolmo - Motel L Alvsjo
es_ES,es_ES423088,"Vietnam / Hanoi, Hoi An, Bahía de Ha Long... - Circuito en grupo: Esplendores del Norte de Vietnam con posible extensión al centro en 7 u 11 noches"
es_ES,es_ES420796,Canarias / La Palma - La Palma Princess 4*
es_ES,es_ES423132,"Cuba / La Habana y Cayo Santa María - Grand Aston Habana 4*, The One Gallery Resort 4*"
es_ES,es_ES421508,Irlanda / Dublín - Bonnington Dublin 4*
es_ES,es_ES423078,Austria / Viena - Lyf Schönbrunn Vienna
es_ES,es_ES423043,"Tailandia / Phuket y Khao Lak - Metadee Concept 5*, Outrigger Khao Lak Beach Resort 5*, Pullman Bangkok Hotel G 5*"
es_ES,es_ES422875,"Corea del Sur y Japón / Seúl, Kioto, Tokio - Circuito en libertad: Dúo asiático en 12 u 14 noches"
es_ES,es_ES422636,Costa del Maresme / Malgrat de Mar - Tropic Park 4*
es_ES,es_ES422850,"Estados Unidos / Washington, Filadelfia, Boston... - Circuito en libertad: La Costa Este en tren en 9 noches"
es_ES,es_ES423039,Grecia / Creta  - Grecotel Casa Adele 4*
